"TweetID","User","Tweet","Latitude","Longitude","IsHashtag","IsURL","IsRetweet","Language","Category","W_#aksyonsahagupit","W_#rubyph","W_@_iancruz","W_@akosijaysent","W_@dzbb","W_@dzmmteleradyo","W_@gmanews","W_agutaya","W_all","W_ang","W_antas","W_at","W_bagyong","W_bilang","W_bukas","W_buong","W_catbalogan","W_city","W_cuyo","W_dahil","W_dec","W_dolores","W_eastern","W_evacuation","W_for","W_goods","W_gumaca","W_hangin","W_in","W_ipinagagamit","W_kuryente","W_laguna","W_lahat","W_magsaysay","W_manila","W_metro","W_muling","W_na","W_nang","W_ng","W_ni","W_of","W_palawan","W_pampanga","W_personnel","W_preso","W_ps36","W_quezon","W_rizal","W_romblon","W_rt","W_sa","W_samar","W_san","W_signal","W_tacloban","W_towns","W_transported","W_ulat","W_via","W_video","W_wala","N_#r","N_,_","N_._","N_/t","N_:/","N_:_","N_@d","N__#","N__@","N__a","N__b","N__h","N__k","N__m","N__n","N__s","N__v","N_a_","N_ac","N_ag","N_ah","N_al","N_an","N_as","N_at","N_ay","N_ba","N_bu","N_by","N_co","N_el","N_er","N_g_","N_ga","N_h_","N_ha","N_ia","N_il","N_in","N_la","N_li","N_ma","N_na","N_ng","N_on","N_ph","N_ro","N_ru","N_sa","N_t_","N_ta","N_te","N_to","N_tp","N_tt","N_ub","N_vi","N_yp","Length"
"38","demaegs","@valenzuelacity: Mayor REX Gatchalian suspends classes in ALL LEVELS,Dec 9, due to #RubyPH. #walangpasok @DepEd_PH MAAGAP ang valenzuela",,,"1","0","0","tl","CA","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","2","0","1","1","0","1","2","0","1","1","1","5","3","0","0","3","1","4","0","1","0","1","0","1","1","1","2","1","0","1","0","1","1","2","0","1","0","2","0","0","0","0","2","0","1","1","0","0","0","1","2","0","1","2","1","0","1","0","23"
"39","sharmaine_0904","RT @IMReadyPH: #RubyPH SIGNAL NO. 3 (11 AM) Bataan, Batangas, Cavite, Laguna, Marinduque, Oriental Mindoro, Lubang Island, Southern Quezon ‚?¶",,,"1","0","1","tl","CA","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","2","0","0","0","1","0","2","1","0","2","4","1","0","0","2","2","1","1","1","0","0","0","0","1","2","0","0","2","0","1","1","1","2","1","1","1","1","0","0","3","2","0","7","2","2","1","0","1","1","1","0","2","1","3","1","0","31"
"40","iamaine","RT @ABSCBNNews: PAGASA: May pagtaas ng alon na mga 1-2 meters sa Manila Bay. #RubyPH",,,"1","0","1","tl","CA","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","2","4","1","0","1","0","1","0","0","2","0","1","1","1","0","0","1","1","2","1","1","0","0","0","0","0","1","0","0","1","0","1","1","2","1","2","1","1","1","0","0","1","4","0","0","0","1","0","0","1","2","0","2","1","1","1","1","2","18"
"41","iamlezlie","RT @ANCALERTS: Signal No. 3 #RubyPH: Bataan Batangas Cavite Laguna Marinduque Oriental Mindoro Lubang Is. Southern Quezon http://t.co/ehP6‚?¶",,,"1","0","1","tl","CA","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","1","1","2","1","0","3","4","2","0","0","2","1","1","2","1","0","1","0","0","0","1","0","1","2","0","1","1","1","2","2","1","0","1","0","1","3","2","1","0","2","2","1","1","1","1","1","0","2","1","3","1","0","22"
"42","titapagie","RT @ABSCBNNews: Signal No. 3 #RubyPH: Bataan, Batangas, Cavite, Laguna, Marinduque, Oriental Mindoro, Lubang Is., Southern Quezon",,,"1","0","1","tl","CA","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","1","0","2","1","0","2","3","1","0","0","2","1","1","1","1","0","0","0","0","0","1","0","0","2","0","1","1","1","2","2","1","0","1","0","0","3","2","0","7","2","2","1","0","1","1","1","0","2","1","3","1","0","27"
"43","_theGerBear","RT @ANCALERTS: PAGASA: May pagtaas ng alon na mga 1-2 meters sa Manila Bay. #RubyPH",,,"1","0","1","tl","CA","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","2","4","1","0","1","0","1","0","0","2","0","2","2","2","0","0","1","1","2","1","1","0","0","0","0","0","1","0","0","1","0","1","1","2","1","2","1","1","1","0","0","1","4","0","0","0","1","0","0","1","2","0","2","1","1","1","1","2","18"
"44","PenguinSince96","Pampanga - Signal no. 1 #RubyPH",,,"1","0","0","tl","CA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","1","0","0","0","1","0","0","0","0","1","1","0","0","0","1","0","1","1","0","0","0","0","0","0","1","0","0","1","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","1","1","0","0","0","7"
"45","CHRSTIANNN","RT @IMReadyPH: #RubyPH SIGNAL NO. 3 (11 AM) Bataan, Batangas, Cavite, Laguna, Marinduque, Oriental Mindoro, Lubang Island, Southern Quezon ‚?¶",,,"1","0","1","tl","CA","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","2","0","0","0","1","0","2","1","0","2","4","1","0","0","2","2","1","1","1","0","0","0","0","1","2","0","0","2","0","1","1","1","2","1","1","1","1","0","0","3","2","0","7","2","2","1","0","1","1","1","0","2","1","3","1","0","31"
"46","luigijuano","RT @IMReadyPH: #RubyPH SIGNAL NO. 3 (11 AM) Bataan, Batangas, Cavite, Laguna, Marinduque, Oriental Mindoro, Lubang Island, Southern Quezon ‚?¶",,,"1","0","1","tl","CA","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","2","0","0","0","1","0","2","1","0","2","4","1","0","0","2","2","1","1","1","0","0","0","0","1","2","0","0","2","0","1","1","1","2","1","1","1","1","0","0","3","2","0","7","2","2","1","0","1","1","1","0","2","1","3","1","0","31"
"47","jeromethelion","@ABSCBNNews: Signal No. 3 #RubyPH: Bataan, Batangas, Cavite, Laguna, Marinduque, Oriental Mindoro, Lubang Is., Southern Quezon",,,"1","0","0","tl","CA","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","1","0","2","1","0","2","3","1","0","0","2","1","1","1","1","0","0","0","0","0","1","0","0","2","0","1","1","1","2","2","1","0","0","0","0","3","2","0","7","2","2","1","0","1","1","1","0","2","1","3","0","0","26"
"48","eazzydeendee","@ABSCBNNews: Signal No. 3 #RubyPH: Bataan, Batangas, Cavite, Laguna, Marinduque, Oriental Mindoro, Lubang Is., Southern Quezon",,,"1","0","0","tl","CA","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","1","0","2","1","0","2","3","1","0","0","2","1","1","1","1","0","0","0","0","0","1","0","0","2","0","1","1","1","2","2","1","0","0","0","0","3","2","0","7","2","2","1","0","1","1","1","0","2","1","3","0","0","26"
"49","Kwentokokaykat","@ABSCBNNews: Signal No. 3 #RubyPH: Bataan, Batangas, Cavite, Laguna, Marinduque, Oriental Mindoro, Lubang Is., Southern Quezon",,,"1","0","0","tl","CA","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","1","0","2","1","0","2","3","1","0","0","2","1","1","1","1","0","0","0","0","0","1","0","0","2","0","1","1","1","2","2","1","0","0","0","0","3","2","0","7","2","2","1","0","1","1","1","0","2","1","3","0","0","26"
"50","AmaJunellayer","@ABSCBNNews: Signal No. 3 #RubyPH: Bataan, Batangas, Cavite, Laguna, Marinduque, Oriental Mindoro, Lubang Is., Southern Quezon",,,"1","0","0","tl","CA","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","1","0","2","1","0","2","3","1","0","0","2","1","1","1","1","0","0","0","0","0","1","0","0","2","0","1","1","1","2","2","1","0","0","0","0","3","2","0","7","2","2","1","0","1","1","1","0","2","1","3","0","0","26"
"51","dunehipolito","@ABSCBNNews: Signal No. 3 #RubyPH: Bataan, Batangas, Cavite, Laguna, Marinduque, Oriental Mindoro, Lubang Is., Southern Quezon",,,"1","0","0","tl","CA","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","1","0","2","1","0","2","3","1","0","0","2","1","1","1","1","0","0","0","0","0","1","0","0","2","0","1","1","1","2","2","1","0","0","0","0","3","2","0","7","2","2","1","0","1","1","1","0","2","1","3","0","0","26"
"52","rolfhrodriguez","@ABSCBNNews: Signal No. 3 #RubyPH: Bataan, Batangas, Cavite, Laguna, Marinduque, Oriental Mindoro, Lubang Is., Southern Quezon - keep safe",,,"1","0","0","tl","CA","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","1","0","2","1","0","2","3","1","0","0","3","1","1","1","1","0","0","0","0","0","1","0","0","2","0","1","1","1","2","2","1","0","0","1","0","3","2","0","7","2","2","1","0","1","1","1","0","2","1","3","0","1","29"
"53","BalsAngels2526","@ABSCBNNews: Signal No. 3 #RubyPH: Bataan, Batangas, Cavite, Laguna, Marinduque, Oriental Mindoro, Lubang Is., Southern Quezon keep safe !",,,"1","0","0","tl","CA","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","1","0","2","1","0","2","3","1","0","0","3","1","1","1","1","0","0","0","0","0","1","0","0","2","0","1","1","1","2","2","1","0","0","1","0","3","2","0","7","2","2","1","0","1","1","1","0","2","1","3","0","1","29"
"54","LoveNoMiss","@ABSCBNNews: Tolentino: Pero hindi natin ine-encourage ang ating mga kababayan na maggala bukas kahit walang pasok. #RubyPH @ulul_JJD","15.184789","120.527947","1","0","0","tl","CA","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","3","1","0","0","0","1","0","5","2","0","2","3","1","1","0","0","2","2","1","0","1","0","0","0","1","1","0","0","1","1","1","3","2","1","2","0","2","1","2","1","0","2","1","0","2","2","0","0","1","2","1","1","3","1","2","1","0","21"
"55","LykaaaPRO","@ABSCBNNews: Tolentino: Pero hindi natin ine-encourage ang ating mga kababayan na maggala bukas kahit walang pasok. #RubyPH haha",,,"1","0","0","tl","CA","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","3","1","0","0","0","1","0","5","2","0","2","3","1","2","0","0","2","2","1","0","1","0","0","0","1","1","2","0","1","1","1","3","2","1","2","0","2","1","2","1","0","2","2","0","2","2","0","0","1","2","1","1","3","1","2","0","0","21"
"56","lrancole","@ABSCBNNews: Tolentino: Pero hindi natin ine-encourage ang ating mga kababayan na maggala bukas kahit walang pasok. #RubyPH i cri",,,"1","0","0","tl","CA","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","3","1","0","0","0","1","0","5","2","0","2","3","1","1","0","0","2","2","1","0","1","0","0","0","1","1","0","0","1","1","1","3","2","1","2","0","2","1","2","1","0","2","1","0","2","2","0","0","1","2","1","1","3","1","2","0","0","22"
"57","applejuice23981","@ABSCBNNews: Tolentino: Pero hindi natin ine-encourage ang ating mga kababayan na maggala bukas kahit walang pasok. #RubyPH oh bawal gala",,,"1","0","0","tl","CA","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","3","1","0","0","0","1","0","5","2","0","4","3","1","1","0","0","3","2","1","0","1","0","0","0","2","1","0","0","1","1","1","3","3","2","2","0","2","1","2","1","0","2","1","0","2","2","0","0","1","2","1","1","3","1","3","0","0","23"
"58","amielgonzales17","@ABSCBNNews: Tolentino: Pero hindi natin ine-encourage ang ating mga kababayan na maggala bukas kahit walang pasok. #RubyPH tsk tsk :( lol",,,"1","0","0","tl","CA","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","3","1","0","0","0","1","0","5","2","0","2","3","1","1","0","0","2","2","1","0","1","0","0","0","1","1","0","0","1","1","1","3","2","1","2","0","2","1","2","1","0","2","1","0","2","2","0","0","1","2","1","1","3","1","2","0","0","24"
"59","CLUBroa","@ANCALERTS: Manila suspends classes in ALL LEVELS tom, Dec. 8, 2014. #RubyPH #walangpasok Hindi nga?",,,"1","0","0","tl","CA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","1","1","1","0","1","0","2","0","2","0","0","3","3","1","0","1","1","3","1","2","0","1","0","0","0","1","1","0","0","1","0","1","0","1","0","1","0","1","0","0","0","0","1","1","2","0","0","0","0","1","2","0","0","2","1","0","0","0","21"
"60","jeannTUKiN","@ANCALERTS: (1/3) Signal #2: Camarines Norte, southern Quezon, Marinduque, Oriental Mindoro, Occidental Mindoro #RubyPH GOD please GuideUs",,,"1","0","0","tl","CA","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","1","0","0","0","2","0","4","0","0","4","1","2","0","0","2","0","1","0","1","0","0","0","0","1","1","0","0","1","0","1","0","0","0","2","1","0","0","0","0","2","3","0","4","0","1","0","0","1","1","2","0","0","1","0","0","0","25"
"61","itsninjannaa","@ANCALERTS: (1/3) Signal #2: Camarines Norte, southern Quezon, Marinduque, Oriental Mindoro, Occidental Mindoro #RubyPH srsly?! Orntl Mdo.",,,"1","0","0","tl","CA","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","1","0","0","0","2","0","4","0","0","4","1","2","0","0","3","0","1","0","1","0","0","0","0","1","1","0","0","1","0","1","0","0","0","2","1","0","0","0","0","2","4","0","4","0","1","0","0","1","0","2","0","0","1","0","0","0","27"
"62","carolf925","@ANCALERTS: (1/4) Signal #1: Metro Manila, Pampanga, Bulacan, rest of Quezon, Rizal, Cavite, Laguna, Batangas, Lubang Island #RubyPH",,,"1","0","0","tl","CA","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","0","0","0","0","1","0","1","0","1","0","2","0","0","1","1","3","7","1","0","0","1","4","0","0","1","0","0","0","0","0","1","0","0","2","1","1","1","2","2","2","1","0","1","0","0","1","2","0","8","1","2","1","0","1","1","1","0","3","1","2","0","0","30"
"63","elsontanchico","@ANCALERTS: (1/4) Signal #1: Metro Manila, Pampanga, Bulacan, rest of Quezon, Rizal, Cavite, Laguna, Batangas, Lubang Island #RubyPH",,,"1","0","0","tl","CA","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","0","0","0","0","1","0","1","0","1","0","2","0","0","1","1","3","7","1","0","0","1","4","0","0","1","0","0","0","0","0","1","0","0","2","1","1","1","2","2","2","1","0","1","0","0","1","2","0","8","1","2","1","0","1","1","1","0","3","1","2","0","0","30"
"64","keannaangelica","@ANCALERTS: (1/4) Signal #1: Metro Manila, Pampanga, Bulacan, rest of Quezon, Rizal, Cavite, Laguna, Batangas, Lubang Island #RubyPH",,,"1","0","0","tl","CA","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","0","0","0","0","1","0","1","0","1","0","2","0","0","1","1","3","7","1","0","0","1","4","0","0","1","0","0","0","0","0","1","0","0","2","1","1","1","2","2","2","1","0","1","0","0","1","2","0","8","1","2","1","0","1","1","1","0","3","1","2","0","0","30"
"65","JonalynDngly","@ANCALERTS: (1/4) Signal #1: Metro Manila, Pampanga, Bulacan, rest of Quezon, Rizal, Cavite, Laguna, Batangas, Lubang Island #RubyPH",,,"1","0","0","tl","CA","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","0","0","0","0","1","0","1","0","1","0","2","0","0","1","1","3","7","1","0","0","1","4","0","0","1","0","0","0","0","0","1","0","0","2","1","1","1","2","2","2","1","0","1","0","0","1","2","0","8","1","2","1","0","1","1","1","0","3","1","2","0","0","30"
"66","damongligaw07","@ANCALERTS: (1/4) Signal #1: Metro Manila, Pampanga, Bulacan, rest of Quezon, Rizal, Cavite, Laguna, Batangas, Lubang Island #RubyPH",,,"1","0","0","tl","CA","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","0","0","0","0","1","0","1","0","1","0","2","0","0","1","1","3","7","1","0","0","1","4","0","0","1","0","0","0","0","0","1","0","0","2","1","1","1","2","2","2","1","0","1","0","0","1","2","0","8","1","2","1","0","1","1","1","0","3","1","2","0","0","30"
"67","SweeeetCandyd","@ANCALERTS: (1/4) Signal #1: Metro Manila, Pampanga, Bulacan, rest of Quezon, Rizal, Cavite, Laguna, Batangas, Lubang Island #RubyPH",,,"1","0","0","tl","CA","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","0","0","0","0","1","0","1","0","1","0","2","0","0","1","1","3","7","1","0","0","1","4","0","0","1","0","0","0","0","0","1","0","0","2","1","1","1","2","2","2","1","0","1","0","0","1","2","0","8","1","2","1","0","1","1","1","0","3","1","2","0","0","30"
