_unit_id,_golden,_unit_state,_trusted_judgments,_last_judgment_at,choose_one,choose_one:confidence,choose_one_gold,city,creationdate,favorite,hashtags,id,latitude,longitude,mediaurl,replyto,replytoscreenname,replytouser,retweet,retweetcount,screenname,source,text,userid
182287938,false,finalized,21,7/18/2012 20:28:23,Informative (Indirect),0.8649,,,Wed May 25 01:25:34 AST 2011,FALSE,NOAA/tornado,73152686471647200,-1,-1,,-1,null,-1,剔䕕,80,WillScroggs,web, @weatherchannel:  @JustinNOAA: BREAKING #NOAA has upgraded Joplin #tornado from EF-4 to EF-5; winds greater than 200 mph,69335455
182287939,false,finalized,21,7/18/2012 20:19:11,Informative (Indirect),0.8609,,,Wed Jun 08 01:34:43 AST 2011,FALSE,,78228420911300608,-1,-1,,-1,null,-1,FALSE,0,MarcWeinbergWX,"&lt;a href=""http://www.typepad.com/"" rel=""nofollow""&gt;TypePad&lt;/a&gt;",Incredible Images Of Massachusetts Tornado From Space! http://bit.ly/mkOpsW,247103812
182287940,false,finalized,21,7/18/2012 20:28:23,Informative (Indirect),0.5709,,,Wed May 25 02:54:01 AST 2011,FALSE,,73174945026412496,-1,-1,,-1,null,-1,FALSE,0,GHgolf23,"&lt;a href=""http://ubersocial.com"" rel=""nofollow""&gt;UberSocial&lt;/a&gt;"," @Rachel__Nichols: Another tornado in OK; this one a half-mile wide. More coming. Text ""REDCROSS"" to 90999 to ... http://tmi.me/aBEOn",177393300
182287941,false,finalized,21,7/18/2012 20:22:34,Personal message,0.3332,,,Thu May 26 05:23:04 AST 2011,FALSE,purdue/fb,73574845971050400,-1,-1,,-1,null,-1,FALSE,0,snapb34t,"&lt;a href=""http://www.tweetdeck.com"" rel=""nofollow""&gt;TweetDeck&lt;/a&gt;",three tornado warnings at #purdue? geez louise #fb,16805846
182287942,false,finalized,21,7/18/2012 20:29:18,Informative (Indirect),0.9581,,,Thu May 26 00:23:15 AST 2011,FALSE,,73499392077873104,-1,-1,,-1,null,-1,FALSE,0,jasonthistle,web,Eqecat predicts Joplin Tornado damage between $1-3 billion. Take a look at the radar image of the twister: http://goo.gl/vyMmc,273012474
182287943,false,finalized,21,7/18/2012 20:29:18,Informative (Direct),0.4929,,,Mon May 23 21:05:55 AST 2011,FALSE,joplin,72724954772279200,-1,-1,,-1,null,-1,剔䕕,62,kim_hodo,web," @kcredcross: Holding emergency blood drive from 2-7 p.m. at GKC Chapter, 211 W. Armour Blvd., KCMO. Join us in helping Joplin. #joplin",253814066
182287944,false,finalized,20,7/18/2012 20:29:18,Personal message,0.6476,,,Thu May 26 05:56:45 AST 2011,FALSE,,73583322802036704,-1,-1,,-1,null,-1,FALSE,0,juju861,"&lt;a href=""http://www.echofon.com/"" rel=""nofollow""&gt;Echofon&lt;/a&gt;","@LyssParoda17 it's a 9 out of 10 when all of our other tornado warnings are in 4, or 5. I am scared:(",251193433
182287945,true,golden,16,7/18/2012 19:28:17,Informative (Indirect),0.9456,Informative (Indirect),,Mon May 23 16:32:20 AST 2011,FALSE,tornado,72656106211647392,-1,-1,,-1,null,-1,剔䕕,86,sorandom,"&lt;a href=""http://twitter.com/download/android"" rel=""nofollow""&gt;Twitter for Android&lt;/a&gt;"," @BBCWorld: US authorities confirm at least 89 killed after massive #tornado hits Joplin, southwest Missouri",14115793
182287946,false,finalized,21,7/18/2012 20:29:18,Informative (Indirect),0.6855,,,Thu Jun 02 13:27:12 AST 2011,FALSE,,76233395654504400,-1,-1,,-1,null,-1,FALSE,0,newsceci,"&lt;a href=""http://www.tweetdeck.com"" rel=""nofollow""&gt;TweetDeck&lt;/a&gt;",Video of tornado crossing over I-91 in Springfield  http://bit.ly/lhtczm,84094255
182287947,false,finalized,21,7/18/2012 20:29:18,Personal message,0.4502,,,Wed May 25 22:45:33 AST 2011,FALSE,,73474807445983200,-1,-1,,-1,null,-1,FALSE,0,slaneaw,"&lt;a href=""http://twitter.com/download/iphone"" rel=""nofollow""&gt;Twitter for iPhone&lt;/a&gt;",Tornado warning number two. Super...,64494881
182287948,false,finalized,21,7/18/2012 20:29:18,Informative (Indirect),0.4318,,,Wed May 25 05:28:34 AST 2011,FALSE,,73213840984248304,-1,-1,,-1,null,-1,剔䕕,6,JaneLeeves,web, @Faith_Ford: I've just been told by a fellow tweeter that all should watch weather channel. Massive tornado outbreak!,241217294
182287949,false,finalized,21,7/18/2012 20:29:18,Informative (Indirect),0.4962,,,Wed Jun 08 07:28:27 AST 2011,FALSE,,78317441012346800,-1,-1,,-1,null,-1,剔䕕,1,nataliahm,web, @elchascas:  @bdosalinas: Video: El mini-tornado en Villarica: http://youtu.be/up3UrNI4KuE / Heavy!,89855439
182287950,true,golden,7,7/18/2012 09:46:55,Informative (Direct),0.5707,"Personal message
Informative (Direct)",,Wed May 25 01:53:59 AST 2011,FALSE,okwx,73159838426865600,-1,-1,,-1,null,-1,剔䕕,36,DAWNOFNEWDAYS,"&lt;a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow""&gt;Twitter for iPad&lt;/a&gt;", @spann: Everybody on the campus of the University of Oklahoma should be in a tornado safe place now. #okwx,293761684
182287951,false,finalized,20,7/18/2012 20:29:18,Informative (Indirect),0.8165,,,Wed Jun 01 05:51:31 AST 2011,FALSE,,75756333240033200,-1,-1,,-1,null,-1,FALSE,0,BailHeroHonda,"&lt;a href=""http://twitterfeed.com"" rel=""nofollow""&gt;twitterfeed&lt;/a&gt;",Inside the Missouri tornado [video] http://is.gd/CYdk9N http://bit.ly/jrJcIi,93249644
182287952,false,finalized,21,7/18/2012 20:21:48,Personal message,0.6245,,,Wed May 25 04:16:26 AST 2011,FALSE,,73195687399006208,-1,-1,,-1,null,-1,FALSE,0,khamill,"&lt;a href=""http://www.tweetdeck.com"" rel=""nofollow""&gt;TweetDeck&lt;/a&gt;","Great, that's my mom. :(  @NBCDFWWeather: If you are in Bedford, take cover!  Tornado on top of you right now!  Rshade",15611415
182287953,false,finalized,20,7/18/2012 20:29:18,Informative (Indirect),0.7488,,,Mon May 30 00:48:58 AST 2011,FALSE,backchannel,74955416706101200,-1,-1,,-1,null,-1,FALSE,4,JKissnHug,"&lt;a href=""http://www.tweetdeck.com"" rel=""nofollow""&gt;TweetDeck&lt;/a&gt;",A tornado warning for Oakland County. #backchannel,16164564
182287954,false,finalized,5,7/18/2012 20:20:39,Personal message,1.0,,,Sat May 28 00:37:21 AST 2011,FALSE,Zaarly4Joplin/joplin,74227716471275504,-1,-1,,-1,null,-1,FALSE,0,DannySauter,"&lt;a href=""http://www.tweetdeck.com"" rel=""nofollow""&gt;TweetDeck&lt;/a&gt;","you rock, Ken!  @kennykamada: I'd pay $500 for bottled water. #Zaarly4Joplin #joplin",15434024
182287955,false,finalized,5,7/18/2012 20:20:39,Informative (Indirect),0.624,,,Mon May 30 01:26:00 AST 2011,FALSE,Joplin,74964736596381600,-1,-1,,-1,null,-1,FALSE,0,Marcome,"&lt;a href=""http://www.tweetdeck.com"" rel=""nofollow""&gt;TweetDeck&lt;/a&gt;", @2morrowknight: Help the @RedCross respond in #Joplin & other states. http://bit.ly/eZJDoJ,16956020
182287956,false,finalized,5,7/18/2012 20:20:39,Informative (Indirect),0.8323,,,Sun May 29 21:53:20 AST 2011,FALSE,joplin/relief/MONeeds,74911217109577696,-1,-1,,74904793885319104,springfieldNL,20624061,FALSE,0,goMarielle,"&lt;a href=""http://twitter.com/download/iphone"" rel=""nofollow""&gt;Twitter for iPhone&lt;/a&gt;",@springfieldNL see active TWEAK the TWEET .xls  http://t.co/zIEUZa3 and the GEO TAG MAP map http://t.co/3HPSa40 #joplin #relief #MONeeds,135405245
182287957,true,golden,10,7/18/2012 20:21:48,Personal message,0.7051,"Personal message
Informative (Direct)",,Mon May 30 00:32:23 AST 2011,FALSE,,74951242341822400,-1,-1,,-1,null,-1,FALSE,0,InTheEmbers,web,Tornado warning in my area...logging off and taking the girls to the safe part of the house.  See you all soon.  Be safe!,303994651
182287958,false,finalized,6,7/18/2012 20:20:39,Informative (Indirect),0.5432,,,Sun Jun 12 05:56:21 AST 2011,FALSE,okwx/fb,79743815933624304,-1,-1,,-1,null,-1,FALSE,0,OKWXTracker,"&lt;a href=""http://tweetymail.com"" rel=""nofollow""&gt;tweetymail&lt;/a&gt;",A SEVERE THUNDERSTORM WARNING HAS BEEN ISSUED FOR BEAVER COUNTY IN THE OKLAHOMA PANHANDLE UNTIL 11:00 PM SATURDAY. #okwx #fb,153259659
182287959,false,finalized,5,7/18/2012 20:20:39,Informative (Indirect),0.6538,,,Wed May 25 22:30:26 AST 2011,FALSE,ARWX,73471003338084304,-1,-1,,-1,null,-1,FALSE,1,Freedomwarrior,"&lt;a href=""http://www.echofon.com/"" rel=""nofollow""&gt;Echofon&lt;/a&gt;", @1079KFIN: Jonesboro Westside Middle school tornado shelter will be open to the public.@region8news #ARWX @Tori_Lennox,22407074
182287960,false,finalized,6,7/18/2012 20:20:39,Informative (Indirect),0.3593,,,Thu May 26 04:35:09 AST 2011,FALSE,,73562784994037696,-1,-1,,-1,null,-1,剔䕕,1,fuggn_hypocrite,web, @B_UtifulNitMar3: These tornado warnings got to go!!,96082145
182287961,false,finalized,8,7/18/2012 20:20:39,Informative (Indirect),0.8994,,,Thu Jun 02 00:48:36 AST 2011,FALSE,Springfield,76042487814307808,-1,-1,,-1,null,-1,剔䕕,65,beachcoaststyle,web," @txstormchasers: UNCONFIRMED reports out of #Springfield , MA from police scanner traffic of a neighborhood wiped out and numerous in ...",273090769
182287962,false,finalized,6,7/18/2012 20:20:39,Other,1.0,,,Thu Jun 02 06:29:45 AST 2011,FALSE,,76128341752684496,-1,-1,,-1,null,-1,FALSE,0,DarkTrooperJedi,"&lt;a href=""http://www.tweetdeck.com"" rel=""nofollow""&gt;TweetDeck&lt;/a&gt;",http://www.juegos.com/juego/tornado.html este juego esta bien guapo,184263238
182287963,true,golden,10,7/18/2012 20:20:39,Personal message,1.0,Personal message,,Mon May 30 02:18:12 AST 2011,FALSE,,74977874242834400,-1,-1,,-1,null,-1,FALSE,0,ChandraAllard,web,I need to hear from all of my friends and family in the greater Battle Creek area so I know the tornado didn't get cha!,16877900
182287964,false,finalized,7,7/18/2012 20:20:39,Informative (Direct),0.5693,,,Thu May 26 02:02:31 AST 2011,FALSE,,73524373784498096,-1,-1,,-1,null,-1,FALSE,0,BelleTwigg,web,Almyra Arkansas tornado about to hit the ground,223656733
182287965,false,finalized,5,7/18/2012 11:26:06,Informative (Indirect),0.7789,,,Mon May 30 13:44:39 AST 2011,FALSE,,75150622218928096,-1,-1,,-1,null,-1,FALSE,0,infinite411,"&lt;a href=""http://www.google.com/"" rel=""nofollow""&gt;Google&lt;/a&gt;",Obama vows national response to Missouri tornado (Reuters) http://goo.gl/fb/BHRSx,33263281
182287966,false,finalized,3,7/18/2012 08:32:25,Other,0.6706,,,Wed Jun 08 04:03:32 AST 2011,FALSE,,78265872447320000,-1,-1,,78264753595748304,AustralTemuco,34302005,FALSE,0,jrvinagre,web,@AustralTemuco Remolino o rafaga 100 a 150 km/hr. un tornado sobre 200 km /h.,207654604
182287967,false,finalized,6,7/18/2012 09:28:36,Informative (Indirect),0.6645,,,Wed May 25 08:54:16 AST 2011,FALSE,ILwx/KYwx/tristatewx,73265607784677296,-1,-1,,-1,null,-1,剔䕕,3,GinaM121,"&lt;a href=""http://mobile.twitter.com"" rel=""nofollow""&gt;Mobile Web&lt;/a&gt;", @MoeWx: New Meso... Tornado WATCH is likely just west of the Tri-State ... #ILwx #KYwx #tristatewx,175198947
182287968,false,finalized,5,7/18/2012 21:12:40,Personal message,0.6282,,,Mon May 30 00:00:45 AST 2011,FALSE,,74943281343107008,-1,-1,,-1,null,-1,FALSE,0,PettesBaby,"&lt;a href=""http://twitter.com/download/android"" rel=""nofollow""&gt;Twitter for Android&lt;/a&gt;","Someone asked: ""did u guys hear about the tornado warring?"" N she says: ""I don't eat tomato"" o_O wtf lmfao",61062837
182287969,false,finalized,4,7/18/2012 09:10:34,Other,0.5388,,,Thu Jun 02 03:03:28 AST 2011,FALSE,,76076429057605600,-1,-1,,-1,null,-1,剔䕕,9,walter_navas,"&lt;a href=""http://blackberry.com/twitter"" rel=""nofollow""&gt;Twitter for BlackBerry®&lt;/a&gt;"," @AlertaNews24: URGENTE: Tornado toca tierra en Massachusetts, reporta CNN.",276183812
182287970,false,finalized,6,7/18/2012 09:02:15,Informative (Indirect),0.6695,,,Thu May 26 00:30:24 AST 2011,FALSE,,73501193468518400,-1,-1,,-1,null,-1,FALSE,0,lgibbs,"&lt;a href=""http://www.facebook.com/twitter"" rel=""nofollow""&gt;Facebook&lt;/a&gt;",BREAKING NEWS: We are streaming KTVI Fox 2 coverage of St. Louis tornado LIVE on our weather blog. http://bit.ly/mKYcGr -ES,14480336
182287971,false,finalized,4,7/18/2012 11:09:51,Informative (Direct),0.5276,,,Mon May 23 21:20:25 AST 2011,FALSE,Joplin,72728603892260800,-1,-1,,-1,null,-1,剔䕕,21,knsstxs,"&lt;a href=""http://www.echofon.com/"" rel=""nofollow""&gt;Echofon&lt;/a&gt;"," @Kanrocksas: Help #Joplin Mo & Reading, Ks  PLS    @kcredcross To support text REDCROSS to 90999 or visit redcross.org",1357541
182287972,true,golden,9,7/18/2012 09:31:35,Informative (Direct),0.5745,"Personal message
Informative (Direct)",,Wed Jun 08 05:21:22 AST 2011,FALSE,joplin/Scentsy,78285458886492096,-1,-1,,-1,null,-1,FALSE,0,ChristyHomeMom,"&lt;a href=""http://www.tweetdeck.com"" rel=""nofollow""&gt;TweetDeck&lt;/a&gt;","Last tweet I promise, my good friend is funding relief in #joplin MO with her #Scentsy biz. http://j.mp/jc6LdX wanted to help share that .)",34660165
182287973,false,finalized,6,7/18/2012 09:30:56,Informative (Indirect),0.3651,,,Tue May 31 01:58:25 AST 2011,FALSE,,75335280676179904,-1,-1,,-1,null,-1,FALSE,0,fpcarthage,"&lt;a href=""http://www.facebook.com/twitter"" rel=""nofollow""&gt;Facebook&lt;/a&gt;","I posted 12 photos on Facebook in the album ""Joplin Tornado Relief FP Volunteers (May 30, 2011)"" http://fb.me/KJEsAEk0",34692292
182287974,false,finalized,3,7/18/2012 09:10:34,Informative (Direct),0.7014,,,Fri May 27 16:04:35 AST 2011,FALSE,Joplin,74098675349073904,-1,-1,,-1,null,-1,剔䕕,1023,DanielCrane81,"&lt;a href=""http://www.tweetcaster.com"" rel=""nofollow""&gt;TweetCaster&lt;/a&gt;", @andersoncooper: I took this earlier. Cross still stands above destroyed church #Joplin http://yfrog.com/h2d7rgrj,195277911
182287975,false,finalized,5,7/18/2012 09:16:04,Informative (Indirect),1.0,,,Wed May 25 18:24:51 AST 2011,FALSE,,73409196984500192,-1,-1,,-1,null,-1,剔䕕,5,drugmonkeyblog,"&lt;a href=""http://www.echofon.com/"" rel=""nofollow""&gt;Echofon&lt;/a&gt;", @vpaige: MT @post2it: Cantor denies help 4 tornado victims until budget cut http://bit.ly/ifCrsz but of course not oil subsidies http ...,26589498
182287976,false,finalized,5,7/18/2012 09:49:39,Informative (Indirect),0.8008,,,Wed May 25 08:24:28 AST 2011,FALSE,,73258105282117600,-1,-1,,-1,null,-1,剔䕕,9,kelseylsteele,"&lt;a href=""http://blackberry.com/twitter"" rel=""nofollow""&gt;Twitter for BlackBerry®&lt;/a&gt;"," @4029news: Denning has taken a direct hit from this large, dangerous tornado, which is headed toward I-40 between HWY 23 and Clarksville.",43395310
182287977,false,finalized,4,7/18/2012 09:03:26,Informative (Indirect),1.0,,,Wed May 25 05:47:05 AST 2011,FALSE,,73218500977627104,-1,-1,,-1,null,-1,剔䕕,69,NheGreek,"&lt;a href=""http://twitter.com/download/iphone"" rel=""nofollow""&gt;Twitter for iPhone&lt;/a&gt;", @tjholmes: Weather spotters confirm a tornado is on the ground moving toward Joplin.,254091774
182287978,false,finalized,6,7/18/2012 09:26:26,Informative (Indirect),0.3517,,"Cocoa Beach, FL",Sun May 29 23:22:49 AST 2011,FALSE,,74933734222213104,28.32582515,-80.61648023,,74933492080844800,CeeAngi,90497934,FALSE,0,ParadigmShift35,"&lt;a href=""http://twitter.com/download/iphone"" rel=""nofollow""&gt;Twitter for iPhone&lt;/a&gt;",@CeeAngi Heard these was a tornado in the Chicago area FWIW.,15716410
182287979,false,finalized,5,7/18/2012 09:51:33,Informative (Indirect),1.0,,,Mon May 30 17:12:02 AST 2011,FALSE,Telegraph/UK,75202812488859600,-1,-1,,-1,null,-1,FALSE,0,KarenVizer,"&lt;a href=""http://www.hootsuite.com"" rel=""nofollow""&gt;HootSuite&lt;/a&gt;", @internetguru7: Dramatic water tornado appears off Australia coast: Waterspout creates fountain of . http://bit.ly/lCMy91 #Telegraph #UK,15221276
182287980,false,finalized,5,7/18/2012 09:41:09,Informative (Indirect),0.64,,,Wed May 25 04:22:46 AST 2011,FALSE,,73197280206917600,-1,-1,,-1,null,-1,FALSE,0,Juice___,web,Tornado in near Guyer HS in Denton: http://lockerz.com/s/104534117,39192223
182287981,true,golden,14,7/18/2012 13:04:46,Informative (Direct),0.7966,Informative (Direct),,Wed May 25 19:57:09 AST 2011,FALSE,,73432425660825600,-1,-1,,-1,null,-1,FALSE,0,DJRyanScott,"&lt;a href=""http://twitter.com/devices"" rel=""nofollow""&gt;txt&lt;/a&gt;",I hear the tornado sires going off now.  Buildings in downtown Kansas City being evacuated now! Tornado Warning.,14223196
182287982,false,finalized,4,7/18/2012 09:28:36,Informative (Indirect),0.5556,,,Fri May 27 18:51:19 AST 2011,FALSE,,74140636852387808,-1,-1,,-1,null,-1,FALSE,0,jtt1560,"&lt;a href=""http://www.twitterlive.net"" rel=""nofollow""&gt;BlogsFeedNet&lt;/a&gt;",April's tornado outbreak animation http://chilp.it/901982,197652980
182287983,false,finalized,5,7/18/2012 09:22:44,Informative (Indirect),0.5969,,,Wed Jun 08 09:36:30 AST 2011,FALSE,,78349666227453904,-1,-1,,-1,null,-1,剔䕕,2,KMacTWN,web, @daynavettese: Tornado warning ended for Hamilton. Still severe thunderstorm warnings.,26160744
182287984,false,finalized,4,7/18/2012 09:22:30,Informative (Indirect),0.7274,,,Mon May 30 00:41:53 AST 2011,FALSE,,74953635691376608,-1,-1,,74952599664734208,Teaschell,101193095,FALSE,0,ElderParker85,"&lt;a href=""http://www.tweetcaster.com"" rel=""nofollow""&gt;TweetCaster&lt;/a&gt;",@Teaschell oh that could be it. But be careful they just issued a tornado warning for all southeastern mi..........,36386836
182287985,false,finalized,3,7/18/2012 09:07:00,Personal message,0.6578,,,Fri Jun 10 02:48:57 AST 2011,FALSE,,78971877044916192,-1,-1,,-1,null,-1,FALSE,0,ConleeNicole,"&lt;a href=""http://twitter.com/devices"" rel=""nofollow""&gt;txt&lt;/a&gt;",Tornado warning just interrupted my show. Wait what TORNADO WARNING?,102231927
182287986,false,finalized,5,7/18/2012 08:44:08,Informative (Indirect),0.4435,,,Tue May 24 20:38:52 AST 2011,FALSE,Tornado,73080539082526704,-1,-1,,-1,null,-1,FALSE,0,ray331,"&lt;a href=""http://ubersocial.com"" rel=""nofollow""&gt;UberSocial&lt;/a&gt;", @MsSavBee:  @KSTP: Damage from Mpls. #Tornado Estimated at $166M http://ow.ly/51VB4,25215374
182287987,false,finalized,3,7/18/2012 08:38:13,Informative (Indirect),1.0,,,Wed May 25 03:53:14 AST 2011,FALSE,,73189849947045792,-1,-1,,-1,null,-1,FALSE,0,jonathanwitte,"&lt;a href=""http://twitter.com/tweetbutton"" rel=""nofollow""&gt;Tweet Button&lt;/a&gt;",Tornado Kills 89 in Missouri. http://t.co/KhJUnPE,102156515
182287988,false,finalized,4,7/18/2012 09:26:26,Personal message,0.504,,,Fri May 27 22:32:28 AST 2011,FALSE,Joplin/southern/sad,74196289306365904,-1,-1,,-1,null,-1,FALSE,0,L_SlickA,"&lt;a href=""http://ubersocial.com"" rel=""nofollow""&gt;UberSocial&lt;/a&gt;",The stories out of #Joplin and the #southern states are pretty  #sad,20750299
182287989,false,finalized,5,7/18/2012 09:50:38,Informative (Direct),0.7603,,,Wed May 25 02:35:14 AST 2011,FALSE,,73170219010494400,-1,-1,,-1,null,-1,FALSE,0,Jethro_Aryeh,"&lt;a href=""http://www.tweetdeck.com"" rel=""nofollow""&gt;TweetDeck&lt;/a&gt;",Tornado is gone and woman is assessing the damage to her house and still can barely stand because of the wind.,115299036
182287990,false,finalized,6,7/18/2012 08:58:18,Informative (Indirect),0.8625,,,Tue Jun 07 03:33:46 AST 2011,FALSE,Tornado,77895993282146304,-1,-1,,-1,null,-1,FALSE,0,KSTP,"&lt;a href=""http://www.hootsuite.com"" rel=""nofollow""&gt;HootSuite&lt;/a&gt;","Residents need repairs after #Tornado, can't reach landlord: http://ow.ly/5bBgo",17278675
182287991,false,finalized,4,7/18/2012 09:28:36,Informative (Indirect),0.7712,,,Wed May 25 04:04:57 AST 2011,FALSE,Prayersforjoplin/Tornado,73192799020908496,-1,-1,,-1,null,-1,剔䕕,12,PoptartKL,"&lt;a href=""http://twitter.com/download/android"" rel=""nofollow""&gt;Twitter for Android&lt;/a&gt;"," @iamjonathancook: #Prayersforjoplin  @cnnbrk: #Tornado that killed 122 in Joplin, Missouri, was EF-5 with top winds of 200+ mph htt ...",265670146
182287992,false,finalized,3,7/18/2012 11:02:31,Informative (Indirect),1.0,,,Mon May 30 20:56:21 AST 2011,FALSE,,75259266138783696,-1,-1,,-1,null,-1,FALSE,0,tehrangeles11,"&lt;a href=""http://twitter.com/tweetbutton"" rel=""nofollow""&gt;Tweet Button&lt;/a&gt;",Check this video out -- Water tornado blasts Australia coast http://t.co/nQqZMEG via @youtube,306078452
